,x_noise,y_noise,z_noise,Success,trans_err,quat_dist
0,0.02,0.02,0.0,False,0.0282842712474619,0.0
1,-0.02,0.02,0.0,False,-0.0282842712474619,0.0
2,0.0,0.02,0.0,False,0.0,0.0
3,-0.01,0.02,0.0,False,-0.022360679774997897,0.0
4,0.01,0.02,0.0,False,0.022360679774997897,0.0
5,0.0,0.025,0.0,False,0.0,0.0
6,0.01,0.025,0.0,False,0.026925824035672525,0.0
