,experiment_id,timestep,success,x_noise,y_noise,z_noise,roll_noise,pitch_noise,yaw_noise,trans_err,quat_dist,act_finger_0,act_finger_1,act_finger_2,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,shape,policy
10,0,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,3400,3400,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
11,0,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,3400,3400,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
12,0,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,3400,3400,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
13,0,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,3400,3400,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
14,0,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,3400,3400,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
15,0,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,3400,3400,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
16,0,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
17,0,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
18,0,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
19,0,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
20,0,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
21,0,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0518227145075798,0.013537623919546604,0.01933799684047699,-0.06765482574701309,0.04214559495449066,0.026812922209501266,0.05184892937541008,0.02030789665877819,-0.017180051654577255,0.06506030261516571,0.0454421192407608,-0.020279506221413612,-0.004197266418486834,0.06963516026735306,0.04527198523283005,1.9092524097269958,3.2903949152852077,1.8710642775919135,3.294850117472801,0.02,0.02,0.105,0.08036547154188156,0.07729174196720123,0.09725478291511536,0.10360676050186157,CubeM,constant
22,0,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04073663055896759,0.022877728566527367,0.015984686091542244,-0.03689105063676834,0.05749911442399025,0.01683098077774048,0.034447576850652695,0.03312994912266731,-0.01015664916485548,0.0300559401512146,0.05994965136051178,-0.006873950362205505,0.018034540116786957,0.08278423547744751,0.029656659811735153,1.2912379155826628,3.1510340922863422,1.1893714712549137,3.3022899242940467,0.02,0.02,0.105,0.08653611689805984,0.06777803599834442,0.06881491094827652,0.05114039033651352,CubeM,constant
23,0,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04073663055896759,0.022877728566527367,0.015984686091542244,-0.03689105063676834,0.05749911442399025,0.01683098077774048,0.034447576850652695,0.03312994912266731,-0.01015664916485548,0.0300559401512146,0.05994965136051178,-0.006873950362205505,0.018034540116786957,0.08278423547744751,0.029656659811735153,1.2912379155826628,3.1510340922863422,1.1893714712549137,3.3022899242940467,0.02,0.02,0.105,0.08653611689805984,0.06777803599834442,0.06881491094827652,0.05114039033651352,CubeM,constant
24,0,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04159516096115112,0.022890930995345116,0.016291536390781403,-0.03713611885905266,0.05691487342119217,0.01688091829419136,0.033531200140714645,0.03256586194038391,-0.009866146370768547,0.02917296811938286,0.059646397829055786,-0.006578652188181877,0.01910756342113018,0.08225283771753311,0.03615745157003403,1.3272318692956286,3.144299756837859,1.1833564556168614,3.3001825649234666,0.02,0.02,0.105,0.08867324143648148,0.07037215679883957,0.07220560312271118,0.05529744178056717,CubeM,constant
25,0,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
26,0,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
27,0,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
28,0,28,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
29,0,29,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
30,0,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
31,0,31,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
32,0,32,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
33,0,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
34,0,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
35,0,35,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
36,0,36,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
37,0,37,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
38,0,38,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
39,0,39,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
40,0,40,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
41,0,41,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
42,0,42,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
43,0,43,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04173664376139641,0.022474978119134903,0.01631532981991768,-0.03887580335140228,0.05709697678685188,0.017512653023004532,0.03307363763451576,0.03306164592504501,-0.00967131182551384,0.027972133830189705,0.05950408801436424,-0.006159753073006868,0.01859557442367077,0.08233295381069183,0.0373239740729332,1.3547881297268967,3.1715449600538053,1.1731687991828723,3.2972530877243797,0.02,0.02,0.105,0.08909542113542557,0.07149995863437653,0.07250101864337921,0.055864233523607254,CubeM,constant
44,0,44,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.04506424441933632,0.019863253459334373,0.017334142699837685,-0.04264114052057266,0.05788116157054901,0.018904944881796837,0.031080594286322594,0.032911449670791626,-0.008970550261437893,0.02412211149930954,0.05849658325314522,-0.004852008074522018,0.013656563125550747,0.08324392139911652,0.036749664694070816,1.4837720786963229,3.4957488700962367,1.1198118341109167,3.237213452529088,0.02,0.02,0.105,0.09036464244127274,0.07006049156188965,0.07298362255096436,0.05571679025888443,CubeM,constant
45,1,0,True,-0.01,0.01,0.0,0.0,0.0,0.0,-0.01414213562373095,0.0,3400,3400,3400,-0.05579913780093193,0.011495238170027733,-0.016273196786642075,-0.07803252339363098,0.040326036512851715,-0.01628250442445278,0.051729846745729446,0.019532229751348495,0.023146852850914,0.06529489904642105,0.04140698164701462,0.03368958830833435,-0.04330353066325188,0.0697774589061737,0.044888466596603394,2.0904890440223762,3.3980332286434853,1.9820616360331083,3.289391436186466,0.02,0.02,0.105,0.08858917653560638,0.08264616876840591,0.10970330983400345,0.11849451065063477,CubeM,constant
46,1,1,True,-0.01,0.01,0.0,0.0,0.0,0.0,-0.01414213562373095,0.0,3400,3400,3400,-0.05579913780093193,0.011495238170027733,-0.016273196786642075,-0.07803252339363098,0.040326036512851715,-0.01628250442445278,0.051729846745729446,0.019532229751348495,0.023146852850914,0.06529489904642105,0.04140698164701462,0.03368958830833435,-0.04330353066325188,0.0697774589061737,0.044888466596603394,2.0904890440223762,3.3980332286434853,1.9820616360331083,3.289391436186466,0.02,0.02,0.105,0.08858917653560638,0.08264616876840591,0.10970330983400345,0.11849451065063477,CubeM,constant
47,1,2,True,-0.01,0.01,0.0,0.0,0.0,0.0,-0.01414213562373095,0.0,3400,3400,3400,-0.054336585104465485,0.012518949806690216,-0.015492882579565048,-0.07539314031600952,0.0382477268576622,-0.015922481194138527,0.05229032039642334,0.01915937289595604,0.023241586983203888,0.0654023215174675,0.04147510603070259,0.03374501317739487,-0.04378577694296837,0.06955885142087936,0.046216752380132675,2.0827349841925016,3.2807215152577127,2.1436430762192678,3.3007796456398624,0.02,0.02,0.105,0.08794000744819641,0.08293117582798004,0.110929936170578,0.11910167336463928,CubeM,constant
